dataset,tracker,new_track_thresh,match_thresh,fold,class,num_frames,num_objects,num_detections,num_misses,num_false_positives,num_switches,sum_overlap,num_matches,mota,motp,idf1
Coastline,ByteTrack,0.35,0.5,1,boat,2307,4027,3549,478,118,103,748.733754,3446,0.826422,0.217276,0.922537
Coastline,ByteTrack,0.35,0.5,1,swimmer,11310,18160,4698,13462,1270,3669,315.720235,1029,-0.013271,0.306822,0.389423
Coastline,ByteTrack,0.35,0.5,2,all,13093,22106,18381,3725,222,1111,2237.079184,17270,0.771193,0.129536,0.903044
Coastline,ByteTrack,0.35,0.5,2,boat,1813,3533,3527,6,1,1,195.623996,3526,0.997736,0.05548,0.999009
Coastline,ByteTrack,0.35,0.5,2,swimmer,11280,18573,14854,3719,221,1110,2041.455187,13744,0.7281,0.148534,0.882905
Coastline,ByteTrack,0.35,0.5,3,all,12361,18561,16303,2258,583,1824,2598.333548,14479,0.748667,0.179455,0.919852
Coastline,ByteTrack,0.35,0.5,3,boat,1813,3533,3528,5,2,3,339.422793,3525,0.99717,0.09629,0.999009
Coastline,ByteTrack,0.35,0.5,3,swimmer,10548,15028,12775,2253,581,1821,2258.910755,10954,0.690245,0.206218,0.900155
Coastline,ByteTrack,0.35,0.5,4,all,4726,6811,5393,1418,469,1448,825.761084,3945,0.510351,0.209318,0.851101
Coastline,ByteTrack,0.35,0.5,4,boat,586,586,567,19,12,21,46.13536,546,0.911263,0.084497,0.973391
Coastline,ByteTrack,0.35,0.5,4,swimmer,4140,6225,4826,1399,457,1427,779.625724,3399,0.47261,0.229369,0.838721
Coastline,ByteTrack,0.35,0.5,5,all,6715,12957,8430,4527,962,1024,1444.401398,7406,0.497337,0.195031,0.754396
Coastline,ByteTrack,0.35,0.5,5,boat,586,586,494,92,11,5,38.99513,489,0.8157,0.079745,0.905591
Coastline,ByteTrack,0.35,0.5,5,swimmer,6129,12371,7936,4435,951,1019,1405.406268,6917,0.482257,0.203181,0.746637
Coastline,ByteTrack,0.35,0.65,0,all,12823,22439,19221,3218,498,463,3079.19775,18758,0.813762,0.164154,0.911855
Coastline,ByteTrack,0.35,0.65,0,boat,2215,3935,3934,1,0,1,277.985679,3933,0.999492,0.07068,0.999873
Coastline,ByteTrack,0.35,0.65,0,swimmer,10608,18504,15287,3217,498,462,2801.212071,14825,0.774265,0.188952,0.891656
Coastline,ByteTrack,0.35,0.65,1,all,13617,22187,8457,13730,1299,2535,1515.546639,5922,0.208365,0.255918,0.529506
Coastline,ByteTrack,0.35,0.65,1,boat,2307,4027,3737,290,116,41,818.540743,3696,0.888999,0.221467,0.948477
Coastline,ByteTrack,0.35,0.65,1,swimmer,11310,18160,4720,13440,1183,2494,697.005895,2226,0.057434,0.31312,0.392304
Coastline,ByteTrack,0.35,0.65,2,all,13093,22106,19001,3105,301,519,2526.051089,18482,0.822446,0.136676,0.917745
Coastline,ByteTrack,0.35,0.65,2,boat,1813,3533,3526,7,3,0,195.479216,3526,0.99717,0.055439,0.998584
Coastline,ByteTrack,0.35,0.65,2,swimmer,11280,18573,15475,3098,298,519,2330.571873,14956,0.78921,0.155829,0.901124
Coastline,ByteTrack,0.35,0.65,3,all,12361,18561,16950,1611,651,651,3067.660243,16299,0.843058,0.188212,0.937448
Coastline,ByteTrack,0.35,0.65,3,boat,1813,3533,3528,5,9,1,338.983327,3527,0.995754,0.096111,0.99802
Coastline,ByteTrack,0.35,0.65,3,swimmer,10548,15028,13422,1606,642,650,2728.676916,12772,0.80716,0.213645,0.922728
